1,2017-07-05 08,596.0
1,2017-07-05 09,394.0
1,2017-07-05 10,255.0
1,2017-07-05 11,498.0
1,2017-07-05 12,603.0
1,2017-07-05 13,451.0
1,2017-07-05 14,321.0
1,2017-07-05 15,340.0
1,2017-07-05 16,346.0
1,2017-07-05 17,547.0
1,2017-07-05 18,558.0
1,2017-07-05 19,457.0
1,2017-07-05 20,371.0
1,2017-07-05 21,352.0
1,2017-07-05 22,288.0
1,2017-07-05 23,255.0
1,2017-07-06 00,128.0
1,2017-07-06 01,164.0
1,2017-07-06 02,73.0
1,2017-07-06 03,68.0
1,2017-07-06 04,51.0
1,2017-07-06 05,60.0
1,2017-07-06 06,103.0
1,2017-07-06 07,335.0
1,2017-07-06 08,545.0
1,2017-07-06 09,352.0
1,2017-07-06 10,277.0
1,2017-07-06 11,490.0
1,2017-07-06 12,516.0
1,2017-07-06 13,375.0
1,2017-07-06 14,292.0
1,2017-07-06 15,262.0
1,2017-07-06 16,289.0
1,2017-07-06 17,397.0
1,2017-07-06 18,487.0
1,2017-07-06 19,348.0
1,2017-07-06 20,309.0
1,2017-07-06 21,324.0
1,2017-07-06 22,334.0
1,2017-07-06 23,283.0
1,2017-07-07 00,138.0
1,2017-07-07 01,89.0
1,2017-07-07 02,59.0
1,2017-07-07 03,46.0
1,2017-07-07 04,135.0
1,2017-07-07 05,36.0
1,2017-07-07 06,112.0
1,2017-07-07 07,356.0
1,2017-07-07 08,589.0
1,2017-07-07 09,405.0
1,2017-07-07 10,337.0
1,2017-07-07 11,398.0
1,2017-07-07 12,526.0
1,2017-07-07 13,462.0
1,2017-07-07 14,319.0
1,2017-07-07 15,256.0
1,2017-07-07 16,484.0
1,2017-07-07 17,751.0
1,2017-07-07 18,407.0
1,2017-07-07 19,482.0
1,2017-07-07 20,476.0
1,2017-07-07 21,554.0
1,2017-07-07 22,327.0
1,2017-07-07 23,217.0
1,2017-07-08 00,192.0
1,2017-07-08 01,93.0
1,2017-07-08 02,64.0
1,2017-07-08 03,50.0
1,2017-07-08 04,52.0
1,2017-07-08 05,71.0
1,2017-07-08 06,142.0
1,2017-07-08 07,253.0
1,2017-07-08 08,350.0
1,2017-07-08 09,384.0
1,2017-07-08 10,515.0
1,2017-07-08 11,524.0
1,2017-07-08 12,498.0
1,2017-07-08 13,372.0
1,2017-07-08 14,339.0
1,2017-07-08 15,291.0
1,2017-07-08 16,358.0
1,2017-07-08 17,446.0
1,2017-07-08 18,547.0
1,2017-07-08 19,419.0
1,2017-07-08 20,379.0
1,2017-07-08 21,346.0
1,2017-07-08 22,369.0
1,2017-07-08 23,248.0
1,2017-07-09 00,175.0
1,2017-07-09 01,221.0
1,2017-07-09 02,113.0
1,2017-07-09 03,148.0
1,2017-07-09 04,137.0
1,2017-07-09 05,106.0
1,2017-07-09 06,112.0
1,2017-07-09 07,245.0
1,2017-07-09 08,441.0
1,2017-07-09 09,400.0
1,2017-07-09 10,354.0
1,2017-07-09 11,571.0
1,2017-07-09 12,568.0
1,2017-07-09 13,416.0
1,2017-07-09 14,412.0
1,2017-07-09 15,340.0
1,2017-07-09 16,380.0
1,2017-07-09 17,549.0
1,2017-07-09 18,591.0
1,2017-07-09 19,499.0
1,2017-07-09 20,390.0
1,2017-07-09 21,356.0
1,2017-07-09 22,389.0
1,2017-07-09 23,220.0
1,2017-07-10 00,238.0
1,2017-07-10 01,311.0
1,2017-07-10 02,86.0
1,2017-07-10 03,71.0
1,2017-07-10 04,61.0
1,2017-07-10 05,77.0
1,2017-07-10 06,186.0
1,2017-07-10 07,479.0
1,2017-07-10 08,622.0
1,2017-07-10 09,389.0
1,2017-07-10 10,240.0
1,2017-07-10 11,363.0
1,2017-07-10 12,538.0
1,2017-07-10 13,443.0
1,2017-07-10 14,314.0
1,2017-07-10 15,226.0
1,2017-07-10 16,333.0
1,2017-07-10 17,513.0
1,2017-07-10 18,410.0
1,2017-07-10 19,346.0
1,2017-07-10 20,428.0
1,2017-07-10 21,529.0
1,2017-07-10 22,397.0
1,2017-07-10 23,269.0
1,2017-07-11 00,271.0
1,2017-07-11 01,148.0
1,2017-07-11 02,126.0
1,2017-07-11 03,307.0
1,2017-07-11 04,133.0
1,2017-07-11 05,154.0
1,2017-07-11 06,254.0
1,2017-07-11 07,363.0
1,2017-07-11 08,656.0
1,2017-07-11 09,437.0
1,2017-07-11 10,263.0
1,2017-07-11 11,510.0
1,2017-07-11 12,479.0
1,2017-07-11 13,339.0
1,2017-07-11 14,306.0
1,2017-07-11 15,343.0
1,2017-07-11 16,333.0
1,2017-07-11 17,550.0
1,2017-07-11 18,495.0
1,2017-07-11 19,438.0
1,2017-07-11 20,365.0
1,2017-07-11 21,546.0
1,2017-07-11 22,472.0
1,2017-07-11 23,248.0
1,2017-07-12 00,143.0
1,2017-07-12 01,81.0
1,2017-07-12 02,81.0
1,2017-07-12 03,54.0
1,2017-07-12 04,124.0
1,2017-07-12 05,92.0
1,2017-07-12 06,153.0
1,2017-07-12 07,345.0
1,2017-07-12 08,636.0
1,2017-07-12 09,395.0
1,2017-07-12 10,283.0
1,2017-07-12 11,471.0
1,2017-07-12 12,471.0
1,2017-07-12 13,377.0
1,2017-07-12 14,303.0
1,2017-07-12 15,342.0
1,2017-07-12 16,290.0
1,2017-07-12 17,536.0
1,2017-07-12 18,513.0
1,2017-07-12 19,358.0
1,2017-07-12 20,397.0
1,2017-07-12 21,449.0
1,2017-07-12 22,387.0
1,2017-07-12 23,322.0
1,2017-07-13 00,136.0
1,2017-07-13 01,78.0
1,2017-07-13 02,105.0
1,2017-07-13 03,155.0
1,2017-07-13 04,141.0
1,2017-07-13 05,118.0
1,2017-07-13 06,221.0
1,2017-07-13 07,337.0
1,2017-07-13 08,572.0
1,2017-07-13 09,304.0
1,2017-07-13 10,267.0
1,2017-07-13 11,386.0
1,2017-07-13 12,425.0
1,2017-07-13 13,294.0
1,2017-07-13 14,268.0
1,2017-07-13 15,219.0
1,2017-07-13 16,313.0
1,2017-07-13 17,509.0
1,2017-07-13 18,458.0
1,2017-07-13 19,361.0
1,2017-07-13 20,455.0
1,2017-07-13 21,332.0
1,2017-07-13 22,165.0
1,2017-07-13 23,178.0
1,2017-07-14 00,100.0
1,2017-07-14 01,85.0
1,2017-07-14 02,73.0
1,2017-07-14 03,67.0
1,2017-07-14 04,63.0
1,2017-07-14 05,89.0
1,2017-07-14 06,344.0
1,2017-07-14 07,584.0
1,2017-07-14 08,857.0
1,2017-07-14 09,635.0
1,2017-07-14 10,829.0
1,2017-07-14 11,1079.0
1,2017-07-14 12,707.0
1,2017-07-14 13,666.0
1,2017-07-14 14,579.0
1,2017-07-14 15,515.0
1,2017-07-14 16,398.0
1,2017-07-14 17,481.0
1,2017-07-14 18,565.0
1,2017-07-14 19,636.0
1,2017-07-14 20,573.0
1,2017-07-14 21,408.0
1,2017-07-14 22,311.0
1,2017-07-14 23,191.0
1,2017-07-15 00,118.0
1,2017-07-15 01,91.0
1,2017-07-15 02,70.0
1,2017-07-15 03,55.0
1,2017-07-15 04,58.0
1,2017-07-15 05,92.0
1,2017-07-15 06,129.0
1,2017-07-15 07,262.0
1,2017-07-15 08,338.0
1,2017-07-15 09,293.0
1,2017-07-15 10,339.0
1,2017-07-15 11,449.0
1,2017-07-15 12,530.0
1,2017-07-15 13,451.0
1,2017-07-15 14,322.0
1,2017-07-15 15,219.0
1,2017-07-15 16,204.0
1,2017-07-15 17,496.0
1,2017-07-15 18,614.0
1,2017-07-15 19,399.0
1,2017-07-15 20,298.0
1,2017-07-15 21,322.0
1,2017-07-15 22,321.0
1,2017-07-15 23,268.0
1,2017-07-16 00,207.0
1,2017-07-16 01,114.0
1,2017-07-16 02,65.0
1,2017-07-16 03,68.0
1,2017-07-16 04,70.0
1,2017-07-16 05,61.0
1,2017-07-16 06,109.0
1,2017-07-16 07,170.0
1,2017-07-16 08,366.0
1,2017-07-16 09,389.0
1,2017-07-16 10,578.0
1,2017-07-16 11,566.0
1,2017-07-16 12,531.0
1,2017-07-16 13,453.0
1,2017-07-16 14,284.0
1,2017-07-16 15,302.0
1,2017-07-16 16,370.0
1,2017-07-16 17,397.0
1,2017-07-16 18,493.0
1,2017-07-16 19,602.0
1,2017-07-16 20,378.0
1,2017-07-16 21,434.0
1,2017-07-16 22,271.0
1,2017-07-16 23,301.0
1,2017-07-17 00,124.0
1,2017-07-17 01,71.0
1,2017-07-17 02,90.0
1,2017-07-17 03,97.0
1,2017-07-17 04,97.0
1,2017-07-17 05,123.0
1,2017-07-17 06,137.0
1,2017-07-17 07,291.0
1,2017-07-17 08,708.0
1,2017-07-17 09,391.0
1,2017-07-17 10,290.0
1,2017-07-17 11,431.0
1,2017-07-17 12,595.0
1,2017-07-17 13,368.0
1,2017-07-17 14,329.0
1,2017-07-17 15,166.0
1,2017-07-17 16,270.0
1,2017-07-17 17,492.0
1,2017-07-17 18,560.0
1,2017-07-17 19,397.0
1,2017-07-17 20,372.0
1,2017-07-17 21,424.0
1,2017-07-17 22,335.0
1,2017-07-17 23,169.0
1,2017-07-18 00,87.0
1,2017-07-18 01,80.0
1,2017-07-18 02,51.0
1,2017-07-18 03,45.0
1,2017-07-18 04,52.0
1,2017-07-18 05,107.0
1,2017-07-18 06,96.0
1,2017-07-18 07,193.0
1,2017-07-18 08,457.0
1,2017-07-18 09,356.0
1,2017-07-18 10,273.0
1,2017-07-18 11,467.0
1,2017-07-18 12,621.0
1,2017-07-18 13,452.0
1,2017-07-18 14,350.0
1,2017-07-18 15,230.0
1,2017-07-18 16,243.0
1,2017-07-18 17,476.0
1,2017-07-18 18,495.0
1,2017-07-18 19,497.0
1,2017-07-18 20,406.0
1,2017-07-18 21,495.0
1,2017-07-18 22,268.0
1,2017-07-18 23,255.0
1,2017-07-19 00,141.0
1,2017-07-19 01,125.0
1,2017-07-19 02,56.0
1,2017-07-19 03,288.0
1,2017-07-19 04,90.0
1,2017-07-19 05,62.0
1,2017-07-19 06,98.0
1,2017-07-19 07,359.0
1,2017-07-19 08,519.0
1,2017-07-19 09,488.0
1,2017-07-19 10,270.0
1,2017-07-19 11,571.0
1,2017-07-19 12,550.0
1,2017-07-19 13,382.0
1,2017-07-19 14,345.0
1,2017-07-19 15,231.0
1,2017-07-19 16,266.0
1,2017-07-19 17,512.0
1,2017-07-19 18,508.0
1,2017-07-19 19,396.0
1,2017-07-19 20,322.0
1,2017-07-19 21,423.0
1,2017-07-19 22,330.0
1,2017-07-19 23,218.0
1,2017-07-20 00,291.0
1,2017-07-20 01,152.0
1,2017-07-20 02,137.0
1,2017-07-20 03,152.0
1,2017-07-20 04,246.0
1,2017-07-20 05,225.0
1,2017-07-20 06,220.0
1,2017-07-20 07,420.0
1,2017-07-20 08,552.0
1,2017-07-20 09,472.0
1,2017-07-20 10,237.0
1,2017-07-20 11,446.0
1,2017-07-20 12,510.0
1,2017-07-20 13,374.0
1,2017-07-20 14,280.0
1,2017-07-20 15,353.0
1,2017-07-20 16,357.0
1,2017-07-20 17,541.0
1,2017-07-20 18,452.0
1,2017-07-20 19,373.0
1,2017-07-20 20,358.0
1,2017-07-20 21,433.0
1,2017-07-20 22,272.0
1,2017-07-20 23,212.0
1,2017-07-21 00,106.0
1,2017-07-21 01,84.0
1,2017-07-21 02,84.0
1,2017-07-21 03,77.0
1,2017-07-21 04,77.0
1,2017-07-21 05,78.0
1,2017-07-21 06,136.0
1,2017-07-21 07,341.0
1,2017-07-21 08,653.0
1,2017-07-21 09,455.0
1,2017-07-21 10,350.0
1,2017-07-21 11,497.0
1,2017-07-21 12,603.0
1,2017-07-21 13,405.0
1,2017-07-21 14,375.0
1,2017-07-21 15,313.0
1,2017-07-21 16,246.0
1,2017-07-21 17,509.0
1,2017-07-21 18,446.0
1,2017-07-21 19,572.0
1,2017-07-21 20,414.0
1,2017-07-21 21,479.0
1,2017-07-21 22,502.0
1,2017-07-21 23,227.0
1,2017-07-22 00,99.0
1,2017-07-22 01,97.0
1,2017-07-22 02,68.0
1,2017-07-22 03,68.0
1,2017-07-22 04,64.0
1,2017-07-22 05,71.0
1,2017-07-22 06,96.0
1,2017-07-22 07,210.0
1,2017-07-22 08,412.0
1,2017-07-22 09,383.0
1,2017-07-22 10,271.0
1,2017-07-22 11,663.0
1,2017-07-22 12,460.0
1,2017-07-22 13,315.0
1,2017-07-22 14,322.0
1,2017-07-22 15,268.0
1,2017-07-22 16,233.0
1,2017-07-22 17,440.0
1,2017-07-22 18,538.0
1,2017-07-22 19,426.0
1,2017-07-22 20,284.0
1,2017-07-22 21,278.0
1,2017-07-22 22,227.0
1,2017-07-22 23,181.0
1,2017-07-23 00,130.0
1,2017-07-23 01,124.0
1,2017-07-23 02,87.0
1,2017-07-23 03,86.0
1,2017-07-23 04,92.0
1,2017-07-23 05,83.0
1,2017-07-23 06,125.0
1,2017-07-23 07,224.0
1,2017-07-23 08,268.0
1,2017-07-23 09,307.0
1,2017-07-23 10,330.0
1,2017-07-23 11,327.0
1,2017-07-23 12,497.0
1,2017-07-23 13,417.0
1,2017-07-23 14,260.0
1,2017-07-23 15,341.0
1,2017-07-23 16,341.0
1,2017-07-23 17,432.0
1,2017-07-23 18,405.0
1,2017-07-23 19,302.0
1,2017-07-23 20,233.0
1,2017-07-23 21,376.0
1,2017-07-23 22,269.0
1,2017-07-23 23,145.0
1,2017-07-24 00,144.0
1,2017-07-24 01,78.0
1,2017-07-24 02,63.0
1,2017-07-24 03,68.0
1,2017-07-24 04,58.0
1,2017-07-24 05,109.0
1,2017-07-24 06,126.0
1,2017-07-24 07,323.0
1,2017-07-24 08,664.0
1,2017-07-24 09,344.0
1,2017-07-24 10,254.0
1,2017-07-24 11,371.0
1,2017-07-24 12,609.0
1,2017-07-24 13,398.0
1,2017-07-24 14,560.0
1,2017-07-24 15,202.0
1,2017-07-24 16,352.0
1,2017-07-24 17,491.0
1,2017-07-24 18,416.0
1,2017-07-24 19,305.0
1,2017-07-24 20,413.0
1,2017-07-24 21,520.0
1,2017-07-24 22,334.0
1,2017-07-24 23,170.0
1,2017-07-25 00,197.0
1,2017-07-25 01,150.0
1,2017-07-25 02,117.0
1,2017-07-25 03,129.0
1,2017-07-25 04,125.0
1,2017-07-25 05,134.0
1,2017-07-25 06,170.0
1,2017-07-25 07,364.0
1,2017-07-25 08,656.0
1,2017-07-25 09,395.0
1,2017-07-25 10,304.0
1,2017-07-25 11,471.0
1,2017-07-25 12,487.0
1,2017-07-25 13,319.0
1,2017-07-25 14,300.0
1,2017-07-25 15,267.0
1,2017-07-25 16,201.0
1,2017-07-25 17,500.0
1,2017-07-25 18,489.0
1,2017-07-25 19,520.0
1,2017-07-25 20,369.0
1,2017-07-25 21,413.0
1,2017-07-25 22,282.0
1,2017-07-25 23,226.0
1,2017-07-26 00,74.0
1,2017-07-26 01,53.0
1,2017-07-26 02,65.0
1,2017-07-26 03,43.0
1,2017-07-26 04,35.0
1,2017-07-26 05,68.0
1,2017-07-26 06,119.0
1,2017-07-26 07,221.0
1,2017-07-26 08,472.0
1,2017-07-26 09,320.0
1,2017-07-26 10,274.0
1,2017-07-26 11,349.0
1,2017-07-26 12,620.0
1,2017-07-26 13,589.0
1,2017-07-26 14,375.0
1,2017-07-26 15,257.0
1,2017-07-26 16,191.0
1,2017-07-26 17,439.0
1,2017-07-26 18,539.0
1,2017-07-26 19,535.0
1,2017-07-26 20,298.0
1,2017-07-26 21,368.0
1,2017-07-26 22,268.0
1,2017-07-26 23,203.0
1,2017-07-27 00,281.0
1,2017-07-27 01,54.0
1,2017-07-27 02,50.0
1,2017-07-27 03,37.0
1,2017-07-27 04,44.0
1,2017-07-27 05,51.0
1,2017-07-27 06,102.0
1,2017-07-27 07,263.0
1,2017-07-27 08,576.0
1,2017-07-27 09,354.0
1,2017-07-27 10,251.0
1,2017-07-27 11,541.0
1,2017-07-27 12,561.0
1,2017-07-27 13,386.0
1,2017-07-27 14,238.0
1,2017-07-27 15,199.0
1,2017-07-27 16,213.0
1,2017-07-27 17,422.0
1,2017-07-27 18,444.0
1,2017-07-27 19,549.0
1,2017-07-27 20,314.0
1,2017-07-27 21,326.0
1,2017-07-27 22,257.0
1,2017-07-27 23,234.0
1,2017-07-28 00,179.0
1,2017-07-28 01,102.0
1,2017-07-28 02,209.0
1,2017-07-28 03,83.0
1,2017-07-28 04,102.0
1,2017-07-28 05,136.0
1,2017-07-28 06,163.0
1,2017-07-28 07,369.0
1,2017-07-28 08,772.0
1,2017-07-28 09,408.0
1,2017-07-28 10,308.0
1,2017-07-28 11,439.0
1,2017-07-28 12,449.0
1,2017-07-28 13,325.0
1,2017-07-28 14,364.0
1,2017-07-28 15,306.0
1,2017-07-28 16,326.0
1,2017-07-28 17,513.0
1,2017-07-28 18,575.0
1,2017-07-28 19,493.0
1,2017-07-28 20,412.0
1,2017-07-28 21,714.0
1,2017-07-28 22,333.0
1,2017-07-28 23,258.0
1,2017-07-29 00,148.0
1,2017-07-29 01,113.0
1,2017-07-29 02,74.0
1,2017-07-29 03,95.0
1,2017-07-29 04,75.0
1,2017-07-29 05,75.0
1,2017-07-29 06,109.0
1,2017-07-29 07,212.0
1,2017-07-29 08,330.0
1,2017-07-29 09,470.0
1,2017-07-29 10,441.0
1,2017-07-29 11,447.0
1,2017-07-29 12,612.0
1,2017-07-29 13,553.0
1,2017-07-29 14,344.0
1,2017-07-29 15,261.0
1,2017-07-29 16,397.0
1,2017-07-29 17,460.0
1,2017-07-29 18,526.0
1,2017-07-29 19,527.0
1,2017-07-29 20,357.0
1,2017-07-29 21,499.0
1,2017-07-29 22,333.0
1,2017-07-29 23,397.0
1,2017-07-30 00,218.0
1,2017-07-30 01,151.0
1,2017-07-30 02,95.0
1,2017-07-30 03,74.0
1,2017-07-30 04,91.0
1,2017-07-30 05,70.0
1,2017-07-30 06,97.0
1,2017-07-30 07,255.0
1,2017-07-30 08,389.0
1,2017-07-30 09,337.0
1,2017-07-30 10,346.0
1,2017-07-30 11,679.0
1,2017-07-30 12,679.0
1,2017-07-30 13,355.0
1,2017-07-30 14,275.0
1,2017-07-30 15,225.0
1,2017-07-30 16,206.0
1,2017-07-30 17,547.0
1,2017-07-30 18,436.0
1,2017-07-30 19,385.0
1,2017-07-30 20,311.0
1,2017-07-30 21,321.0
1,2017-07-30 22,359.0
1,2017-07-30 23,227.0
1,2017-07-31 00,134.0
1,2017-07-31 01,79.0
1,2017-07-31 02,51.0
1,2017-07-31 03,50.0
1,2017-07-31 04,38.0
1,2017-07-31 05,72.0
1,2017-07-31 06,115.0
1,2017-07-31 07,327.0
1,2017-07-31 08,590.0
1,2017-07-31 09,414.0
1,2017-07-31 10,260.0
1,2017-07-31 11,396.0
1,2017-07-31 12,507.0
1,2017-07-31 13,345.0
1,2017-07-31 14,250.0
1,2017-07-31 15,173.0
1,2017-07-31 16,220.0
1,2017-07-31 17,362.0
1,2017-07-31 18,522.0
1,2017-07-31 19,578.0
1,2017-07-31 20,386.0
1,2017-07-31 21,512.0
1,2017-07-31 22,281.0
1,2017-07-31 23,186.0
1,2017-08-01 00,104.0
1,2017-08-01 01,64.0
1,2017-08-01 02,62.0
1,2017-08-01 03,54.0
1,2017-08-01 04,52.0
1,2017-08-01 05,74.0
1,2017-08-01 06,107.0
1,2017-08-01 07,316.0
1,2017-08-01 08,645.0
1,2017-08-01 09,438.0
1,2017-08-01 10,360.0
1,2017-08-01 11,355.0
1,2017-08-01 12,616.0
1,2017-08-01 13,397.0
1,2017-08-01 14,225.0
1,2017-08-01 15,243.0
1,2017-08-01 16,288.0
1,2017-08-01 17,375.0
1,2017-08-01 18,506.0
1,2017-08-01 19,397.0
1,2017-08-01 20,312.0
1,2017-08-01 21,378.0
1,2017-08-01 22,304.0
1,2017-08-01 23,219.0
1,2017-08-02 00,108.0
1,2017-08-02 01,54.0
1,2017-08-02 02,36.0
1,2017-08-02 03,142.0
1,2017-08-02 04,33.0
1,2017-08-02 05,49.0
1,2017-08-02 06,103.0
1,2017-08-02 07,373.0
1,2017-08-02 08,711.0
1,2017-08-02 09,311.0
1,2017-08-02 10,311.0
1,2017-08-02 11,408.0
1,2017-08-02 12,583.0
1,2017-08-02 13,254.0
1,2017-08-02 14,223.0
1,2017-08-02 15,151.0
1,2017-08-02 16,214.0
1,2017-08-02 17,445.0
1,2017-08-02 18,585.0
1,2017-08-02 19,508.0
1,2017-08-02 20,263.0
1,2017-08-02 21,326.0
1,2017-08-02 22,284.0
1,2017-08-02 23,157.0
1,2017-08-03 00,156.0
1,2017-08-03 01,75.0
1,2017-08-03 02,55.0
1,2017-08-03 03,82.0
1,2017-08-03 04,42.0
1,2017-08-03 05,65.0
1,2017-08-03 06,98.0
1,2017-08-03 07,225.0
1,2017-08-03 08,543.0
1,2017-08-03 09,362.0
1,2017-08-03 10,227.0
1,2017-08-03 11,369.0
1,2017-08-03 12,455.0
1,2017-08-03 13,245.0
1,2017-08-03 14,234.0
1,2017-08-03 15,174.0
1,2017-08-03 16,265.0
1,2017-08-03 17,416.0
1,2017-08-03 18,503.0
1,2017-08-03 19,497.0
1,2017-08-03 20,409.0
1,2017-08-03 21,293.0
1,2017-08-03 22,319.0
1,2017-08-03 23,255.0
1,2017-08-04 00,117.0
1,2017-08-04 01,69.0
1,2017-08-04 02,33.0
1,2017-08-04 03,42.0
1,2017-08-04 04,30.0
1,2017-08-04 05,39.0
1,2017-08-04 06,80.0
1,2017-08-04 07,221.0
1,2017-08-04 08,588.0
1,2017-08-04 09,371.0
1,2017-08-04 10,216.0
1,2017-08-04 11,457.0
1,2017-08-04 12,423.0
1,2017-08-04 13,271.0
1,2017-08-04 14,207.0
1,2017-08-04 15,201.0
1,2017-08-04 16,305.0
1,2017-08-04 17,423.0
1,2017-08-04 18,745.0
1,2017-08-04 19,533.0
1,2017-08-04 20,364.0
1,2017-08-04 21,345.0
1,2017-08-04 22,260.0
1,2017-08-04 23,205.0
1,2017-08-05 00,112.0
1,2017-08-05 01,60.0
1,2017-08-05 02,50.0
1,2017-08-05 03,50.0
1,2017-08-05 04,40.0
1,2017-08-05 05,48.0
1,2017-08-05 06,85.0
1,2017-08-05 07,196.0
1,2017-08-05 08,273.0
1,2017-08-05 09,396.0
1,2017-08-05 10,370.0
1,2017-08-05 11,489.0
1,2017-08-05 12,487.0
1,2017-08-05 13,335.0
1,2017-08-05 14,240.0
1,2017-08-05 15,257.0
1,2017-08-05 16,263.0
1,2017-08-05 17,371.0
1,2017-08-05 18,365.0
1,2017-08-05 19,429.0
1,2017-08-05 20,260.0
1,2017-08-05 21,386.0
1,2017-08-05 22,281.0
1,2017-08-05 23,185.0
1,2017-08-06 00,147.0
1,2017-08-06 01,95.0
1,2017-08-06 02,114.0
1,2017-08-06 03,59.0
1,2017-08-06 04,62.0
1,2017-08-06 05,63.0
1,2017-08-06 06,80.0
1,2017-08-06 07,196.0
1,2017-08-06 08,316.0
1,2017-08-06 09,368.0
1,2017-08-06 10,275.0
1,2017-08-06 11,434.0
1,2017-08-06 12,540.0
1,2017-08-06 13,345.0
1,2017-08-06 14,226.0
1,2017-08-06 15,246.0
1,2017-08-06 16,283.0
1,2017-08-06 17,392.0
1,2017-08-06 18,486.0
1,2017-08-06 19,446.0
1,2017-08-06 20,336.0
1,2017-08-06 21,496.0
1,2017-08-06 22,364.0
1,2017-08-06 23,196.0
1,2017-08-07 00,117.0
1,2017-08-07 01,104.0
1,2017-08-07 02,108.0
1,2017-08-07 03,130.0
1,2017-08-07 04,86.0
1,2017-08-07 05,123.0
1,2017-08-07 06,219.0
1,2017-08-07 07,382.0
1,2017-08-07 08,642.0
1,2017-08-07 09,510.0
1,2017-08-07 10,498.0
1,2017-08-07 11,515.0
1,2017-08-07 12,494.0
1,2017-08-07 13,323.0
1,2017-08-07 14,329.0
1,2017-08-07 15,296.0
1,2017-08-07 16,380.0
1,2017-08-07 17,456.0
1,2017-08-07 18,590.0
1,2017-08-07 19,609.0
1,2017-08-07 20,428.0
1,2017-08-07 21,468.0
1,2017-08-07 22,294.0
1,2017-08-07 23,176.0
1,2017-08-08 00,99.0
1,2017-08-08 01,63.0
1,2017-08-08 02,54.0
1,2017-08-08 03,27.0
1,2017-08-08 04,27.0
1,2017-08-08 05,43.0
1,2017-08-08 06,80.0
1,2017-08-08 07,266.0
1,2017-08-08 08,704.0
1,2017-08-08 09,577.0
1,2017-08-08 10,863.0
1,2017-08-08 11,368.0
1,2017-08-08 12,444.0
1,2017-08-08 13,235.0
1,2017-08-08 14,273.0
1,2017-08-08 15,225.0
1,2017-08-08 16,268.0
1,2017-08-08 17,503.0
1,2017-08-08 18,613.0
1,2017-08-08 19,635.0
1,2017-08-08 20,342.0
